age,brand,model,price_usd,sentiment,country,language,verified_purchase,review_length,word_count,source
30,Apple,iPhone SE,879.48,Negative,Brazil,Portuguese,True,56,7,eBay
35,Samsung,Galaxy Note 20,884.26,Negative,USA,English,False,55,8,Flipkart
41,Realme,Realme Narzo 70,218.32,Positive,USA,English,True,51,9,BestBuy
42,Apple,iPhone 14,1381.71,Neutral,India,Hindi,False,67,8,AliExpress
28,Motorola,Razr 40,371.98,Neutral,Australia,English,True,61,12,Flipkart
37,OnePlus,OnePlus 12,432.24,Neutral,Australia,English,False,65,11,AliExpress
38,Google,Pixel 7a,675.08,Positive,USA,English,True,58,9,Amazon
29,Apple,iPhone 15 Pro,799.88,Positive,Australia,English,True,60,12,eBay
56,Apple,iPhone SE,1268.08,Negative,Brazil,Portuguese,True,59,9,AliExpress
50,Apple,iPhone SE,912.87,Positive,Brazil,Portuguese,True,71,12,eBay
26,Samsung,Galaxy S24,498.09,Negative,UAE,English,True,56,9,AliExpress
20,Google,Pixel 8,887.42,Negative,Australia,English,True,52,7,AliExpress
18,Samsung,Galaxy S24,834.94,Neutral,USA,English,True,80,15,AliExpress
36,Motorola,Edge 50,332.15,Neutral,UK,English,True,72,10,eBay
30,Realme,Realme Narzo 70,324.5,Negative,UK,English,True,54,9,Amazon
18,Samsung,Galaxy Note 20,593.04,Negative,Brazil,Portuguese,True,55,9,AliExpress
21,Motorola,Edge 50,647.09,Positive,UK,English,True,65,11,BestBuy
27,OnePlus,OnePlus 12,985.67,Negative,UK,English,True,51,6,AliExpress
31,Motorola,Edge 50,641.22,Negative,Brazil,Portuguese,False,61,8,Flipkart
40,Motorola,Edge 50,391.95,Positive,Australia,English,True,60,10,eBay
22,Google,Pixel 6,512.46,Positive,Australia,English,True,66,11,eBay
43,OnePlus,OnePlus 12,469.57,Neutral,USA,English,True,60,9,Amazon
34,Realme,Realme 12 Pro,350.32,Positive,Canada,English,True,55,10,BestBuy
18,Motorola,Razr 40,489.42,Neutral,Brazil,Portuguese,True,70,12,Amazon
33,OnePlus,OnePlus 12,460.82,Negative,USA,English,True,60,8,Flipkart
18,OnePlus,OnePlus Nord 3,969.81,Negative,Canada,English,True,56,11,Amazon
21,Samsung,Galaxy A55,442.74,Positive,Germany,German,False,62,11,Flipkart
26,OnePlus,OnePlus 11R,399.54,Neutral,Canada,English,True,59,10,BestBuy
29,Apple,iPhone 14,1260.31,Positive,UK,English,True,71,12,Flipkart
33,OnePlus,OnePlus Nord 3,644.68,Negative,Canada,English,True,61,11,AliExpress
26,Motorola,Razr 40,628.86,Negative,Brazil,Portuguese,True,59,9,Flipkart
34,Motorola,Edge 50,793.1,Neutral,Canada,English,True,72,10,BestBuy
22,Google,Pixel 7a,831.62,Neutral,Canada,English,True,80,15,AliExpress
36,OnePlus,OnePlus 12,744.46,Negative,Australia,English,True,53,9,BestBuy
26,Motorola,Edge 50,565.02,Positive,UAE,English,True,54,8,AliExpress
37,Apple,iPhone 13,1445.64,Neutral,Brazil,Portuguese,True,72,10,eBay
28,Samsung,Galaxy Note 20,1174.68,Negative,Australia,English,True,56,7,eBay
39,Xiaomi,Mi 13 Pro,621.26,Negative,Brazil,Portuguese,True,55,8,Flipkart
22,Xiaomi,Redmi Note 13,377.82,Positive,Brazil,Portuguese,True,61,10,eBay
39,Google,Pixel 8,509.13,Neutral,Australia,English,True,66,13,Amazon
18,OnePlus,OnePlus Nord 3,811.35,Positive,Australia,English,True,54,8,AliExpress
36,OnePlus,OnePlus Nord 3,840.23,Positive,UAE,English,True,64,11,eBay
31,OnePlus,OnePlus Nord 3,651.28,Positive,Brazil,Portuguese,True,71,13,BestBuy
18,Realme,Realme 12 Pro,216.25,Neutral,Australia,English,False,64,8,AliExpress
39,Google,Pixel 6,646.1,Positive,USA,English,True,56,9,Amazon
18,OnePlus,OnePlus 12,670.23,Negative,Canada,English,True,61,8,BestBuy
25,OnePlus,OnePlus 11R,811.22,Positive,Germany,German,False,51,9,AliExpress
26,OnePlus,OnePlus 12,787.43,Positive,Germany,German,True,66,10,eBay
19,Xiaomi,Poco X6,300.91,Neutral,India,Hindi,True,65,10,Flipkart
25,Motorola,Moto G Power,659.48,Neutral,Canada,English,True,68,14,eBay
39,Samsung,Galaxy Z Flip,553.0,Positive,UAE,English,True,50,8,Flipkart
22,Xiaomi,Poco X6,462.45,Positive,Brazil,Portuguese,True,60,10,AliExpress
20,Apple,iPhone SE,946.71,Positive,UK,English,True,56,10,Amazon
41,Xiaomi,Poco X6,378.67,Neutral,Australia,English,True,66,13,eBay
22,Motorola,Razr 40,699.12,Positive,Germany,German,True,50,8,Amazon
37,Samsung,Galaxy A55,455.89,Positive,Australia,English,False,65,11,Flipkart
20,Xiaomi,Redmi Note 13,222.71,Positive,Brazil,Portuguese,True,60,10,AliExpress
24,Xiaomi,Poco X6,554.3,Positive,Germany,German,True,60,12,AliExpress
36,Samsung,Galaxy S24,1267.71,Positive,UAE,English,True,71,13,eBay
22,OnePlus,OnePlus 12,625.57,Positive,Canada,English,True,59,8,BestBuy
24,Google,Pixel 8,1000.22,Positive,UK,English,True,56,10,Amazon
25,Samsung,Galaxy Z Flip,996.79,Positive,UAE,English,False,69,13,Flipkart
22,Samsung,Galaxy A55,1304.92,Neutral,Germany,German,True,61,12,Flipkart
31,Google,Pixel 6,594.0,Neutral,Germany,German,True,62,11,eBay
21,OnePlus,OnePlus 12,891.57,Positive,India,Hindi,True,71,12,eBay
35,Google,Pixel 8,955.47,Neutral,Australia,English,True,69,10,AliExpress
22,Apple,iPhone 14,1140.93,Negative,Germany,German,True,67,13,BestBuy
28,Xiaomi,Poco X6,335.35,Neutral,UK,English,True,56,11,AliExpress
43,Realme,Realme Narzo 70,337.52,Positive,UAE,English,True,68,13,Amazon
37,Xiaomi,Poco X6,511.35,Positive,India,Hindi,True,51,9,AliExpress
37,OnePlus,OnePlus 11R,621.07,Positive,USA,English,True,60,10,AliExpress
37,Apple,iPhone SE,755.53,Positive,USA,English,True,70,13,Flipkart
18,OnePlus,OnePlus 12,524.03,Positive,India,Hindi,True,58,9,eBay
21,Xiaomi,Mi 13 Pro,421.27,Positive,Brazil,Portuguese,True,60,10,BestBuy
47,Apple,iPhone 13,1050.58,Negative,Australia,English,True,68,11,Amazon
36,Google,Pixel 6,950.96,Neutral,Canada,English,True,60,9,BestBuy
39,Motorola,Edge 50,491.59,Positive,UK,English,True,74,12,Amazon
35,Google,Pixel 6,962.07,Positive,Brazil,Portuguese,True,65,10,Amazon
30,Realme,Realme Narzo 70,494.79,Neutral,UK,English,True,67,8,Amazon
43,Realme,Realme 12 Pro,416.02,Positive,UAE,English,True,74,12,BestBuy
31,Xiaomi,Redmi Note 13,206.51,Neutral,India,Hindi,True,82,13,Flipkart
38,OnePlus,OnePlus 12,495.42,Positive,Canada,English,True,63,11,Amazon
30,OnePlus,OnePlus 12,671.65,Negative,USA,English,True,53,9,Flipkart
27,Realme,Realme 12 Pro,560.16,Neutral,India,Hindi,True,61,12,BestBuy
35,OnePlus,OnePlus 11R,955.13,Negative,Canada,English,False,56,8,eBay
25,Xiaomi,Redmi Note 13,367.09,Positive,Canada,English,True,54,8,Flipkart
23,Apple,iPhone 15 Pro,1287.46,Positive,Australia,English,True,80,14,Flipkart
26,Apple,iPhone SE,1378.36,Positive,Australia,English,False,74,12,eBay
18,OnePlus,OnePlus 11R,965.77,Negative,UAE,English,True,60,9,Amazon
18,Google,Pixel 7a,1040.31,Neutral,Brazil,Portuguese,True,66,9,BestBuy
21,Motorola,Razr 40,774.58,Positive,UAE,English,True,70,13,AliExpress
40,Xiaomi,Mi 13 Pro,330.22,Positive,Canada,English,True,58,10,AliExpress
46,Motorola,Edge 50,426.25,Positive,Germany,German,True,60,10,AliExpress
18,Apple,iPhone 14,1374.1,Negative,UK,English,True,62,9,Flipkart
35,Xiaomi,Redmi Note 13,635.64,Positive,India,Hindi,True,60,10,BestBuy
51,Samsung,Galaxy Note 20,682.11,Positive,Australia,English,True,80,14,BestBuy
18,Motorola,Edge 50,719.25,Positive,Canada,English,True,57,10,AliExpress
18,Apple,iPhone 13,1401.96,Positive,Canada,English,True,65,11,Flipkart
51,Xiaomi,Poco X6,244.79,Negative,India,Hindi,True,61,10,Flipkart
18,Apple,iPhone 13,1451.86,Positive,Canada,English,True,65,10,AliExpress
27,Motorola,Edge 50,333.22,Positive,Canada,English,True,58,10,eBay
39,OnePlus,OnePlus 12,672.57,Neutral,Canada,English,True,70,12,Flipkart
41,OnePlus,OnePlus Nord 3,381.52,Positive,UAE,English,False,61,10,eBay
20,Apple,iPhone SE,1494.41,Positive,Brazil,Portuguese,True,68,13,eBay
28,Google,Pixel 6,1055.85,Positive,Brazil,Portuguese,True,71,12,eBay
33,Xiaomi,Redmi Note 13,329.46,Negative,Germany,German,True,56,8,Flipkart
18,OnePlus,OnePlus Nord 3,845.76,Positive,UAE,English,True,65,10,AliExpress
19,Google,Pixel 7a,830.92,Negative,USA,English,True,61,8,Flipkart
26,Samsung,Galaxy A55,622.76,Negative,India,Hindi,True,51,9,eBay
30,Xiaomi,Poco X6,334.25,Positive,Australia,English,True,77,14,AliExpress
18,Apple,iPhone 15 Pro,1130.33,Positive,India,Hindi,False,69,13,Flipkart
42,Samsung,Galaxy Z Flip,998.51,Neutral,Germany,German,True,71,14,BestBuy
23,Realme,Realme 12 Pro,363.43,Negative,Brazil,Portuguese,True,55,8,Amazon
26,Motorola,Moto G Power,320.03,Positive,India,Hindi,True,72,12,Flipkart
43,OnePlus,OnePlus 12,767.71,Positive,UK,English,True,74,12,eBay
35,Xiaomi,Poco X6,420.18,Neutral,USA,English,False,65,11,Flipkart
41,Motorola,Moto G Power,621.82,Negative,Germany,German,True,47,8,eBay
34,Motorola,Razr 40,239.14,Positive,USA,English,False,70,13,BestBuy
21,Realme,Realme 12 Pro,475.59,Positive,Brazil,Portuguese,False,59,8,eBay
18,Apple,iPhone 14,1446.9,Positive,USA,English,True,77,14,eBay
18,Samsung,Galaxy A55,994.01,Negative,Australia,English,True,56,8,Flipkart
36,Google,Pixel 8,744.97,Neutral,UAE,English,True,62,11,Amazon
21,Realme,Realme 12 Pro,234.52,Positive,Canada,English,True,65,10,AliExpress
41,Apple,iPhone 13,944.09,Positive,USA,English,True,59,8,BestBuy
26,Apple,iPhone SE,1108.88,Negative,India,Hindi,True,56,8,Amazon
30,Apple,iPhone 14,1207.03,Neutral,Germany,German,True,80,15,Amazon
19,Apple,iPhone 13,1016.01,Positive,India,Hindi,False,78,14,eBay
43,Motorola,Moto G Power,679.81,Positive,Brazil,Portuguese,True,57,10,BestBuy
34,OnePlus,OnePlus 12,977.4,Neutral,Australia,English,True,63,10,BestBuy
40,Motorola,Moto G Power,597.39,Positive,USA,English,False,80,14,eBay
23,Realme,Realme 12 Pro,287.52,Positive,India,Hindi,False,59,9,BestBuy
38,Realme,Realme 12 Pro,208.65,Positive,Australia,English,True,64,11,Flipkart
33,Apple,iPhone SE,1116.14,Positive,India,Hindi,False,50,8,BestBuy
31,Realme,Realme Narzo 70,588.5,Negative,Canada,English,True,57,9,AliExpress
22,Motorola,Edge 50,564.46,Positive,Australia,English,False,77,14,Amazon
29,Realme,Realme Narzo 70,310.52,Positive,Germany,German,True,56,10,AliExpress
42,Google,Pixel 6,580.22,Neutral,India,Hindi,True,66,9,BestBuy
29,Motorola,Razr 40,419.94,Neutral,UAE,English,False,66,9,eBay
35,Realme,Realme 12 Pro,294.64,Positive,Canada,English,True,51,9,Amazon
26,Apple,iPhone 15 Pro,804.13,Negative,India,Hindi,False,56,11,BestBuy
28,Samsung,Galaxy Note 20,598.66,Positive,UAE,English,False,60,12,eBay
30,Apple,iPhone SE,840.88,Negative,Canada,English,True,55,8,eBay
18,Realme,Realme Narzo 70,418.92,Positive,Brazil,Portuguese,True,51,9,BestBuy
34,Apple,iPhone 14,810.9,Neutral,USA,English,True,71,14,Flipkart
18,Realme,Realme 12 Pro,218.06,Negative,Australia,English,False,56,11,AliExpress
51,Realme,Realme 12 Pro,433.44,Positive,Germany,German,False,71,13,eBay
25,OnePlus,OnePlus Nord 3,865.46,Positive,UK,English,True,55,11,Amazon
34,Google,Pixel 7a,662.5,Positive,Australia,English,False,72,12,eBay
23,Realme,Realme Narzo 70,216.57,Positive,UK,English,True,66,11,Amazon
26,Google,Pixel 7a,779.75,Neutral,Germany,German,True,70,12,AliExpress
30,Xiaomi,Poco X6,389.44,Positive,Canada,English,True,65,11,eBay
18,Apple,iPhone SE,1325.64,Positive,UK,English,True,51,9,Amazon
34,Motorola,Edge 50,703.14,Negative,UAE,English,False,55,11,Flipkart
18,Apple,iPhone 15 Pro,721.79,Positive,Australia,English,False,77,14,eBay
28,Xiaomi,Redmi Note 13,619.76,Neutral,Germany,German,False,66,13,AliExpress
47,Xiaomi,Redmi Note 13,378.37,Negative,UK,English,False,60,8,BestBuy
22,Xiaomi,Poco X6,553.52,Positive,UK,English,True,56,10,eBay
25,OnePlus,OnePlus 12,629.35,Positive,Canada,English,True,51,9,Amazon
28,OnePlus,OnePlus 11R,867.0,Positive,USA,English,False,71,12,eBay
18,Realme,Realme 12 Pro,471.11,Positive,India,Hindi,False,70,13,Flipkart
40,Apple,iPhone 14,723.35,Neutral,Australia,English,False,69,10,eBay
18,Samsung,Galaxy S24,515.85,Positive,USA,English,True,60,10,AliExpress
37,Samsung,Galaxy Z Flip,836.35,Neutral,USA,English,True,65,10,eBay
32,OnePlus,OnePlus 12,416.15,Positive,USA,English,True,63,11,AliExpress
32,Samsung,Galaxy S24,1099.18,Positive,UAE,English,True,59,8,Flipkart
20,Xiaomi,Mi 13 Pro,651.38,Positive,Brazil,Portuguese,True,56,9,Amazon
45,Realme,Realme 12 Pro,571.36,Neutral,Brazil,Portuguese,True,82,13,AliExpress
22,Motorola,Razr 40,748.14,Neutral,UAE,English,False,62,10,AliExpress
27,Realme,Realme 12 Pro,552.53,Positive,Canada,English,False,60,12,Flipkart
38,Apple,iPhone 15 Pro,888.31,Positive,Australia,English,True,63,11,Flipkart
27,Realme,Realme 12 Pro,337.28,Neutral,USA,English,False,72,10,Amazon
23,Apple,iPhone 14,1116.2,Positive,Germany,German,True,47,9,Amazon
28,Samsung,Galaxy Note 20,562.83,Negative,India,Hindi,True,55,9,eBay
39,Samsung,Galaxy Z Flip,778.44,Positive,Australia,English,True,65,12,AliExpress
18,Samsung,Galaxy S24,1270.83,Positive,India,Hindi,True,54,8,BestBuy
43,Motorola,Edge 50,507.08,Positive,UK,English,True,56,10,BestBuy
24,Samsung,Galaxy Z Flip,1121.82,Positive,USA,English,True,65,12,Flipkart
30,Xiaomi,Mi 13 Pro,677.12,Neutral,USA,English,True,66,13,Flipkart
18,Google,Pixel 8,884.24,Negative,USA,English,True,46,7,AliExpress
46,Realme,Realme 12 Pro,444.63,Neutral,Brazil,Portuguese,False,66,9,eBay
18,Xiaomi,Redmi Note 13,404.61,Positive,Canada,English,True,70,13,Amazon
33,Realme,Realme Narzo 70,381.01,Positive,USA,English,True,50,8,BestBuy
45,Motorola,Moto G Power,595.1,Positive,UK,English,True,61,10,eBay
25,Samsung,Galaxy Z Flip,922.81,Positive,USA,English,True,60,12,BestBuy
38,Google,Pixel 7a,716.48,Positive,USA,English,True,65,12,BestBuy
39,Google,Pixel 7a,1063.5,Positive,USA,English,True,71,13,eBay
40,Samsung,Galaxy Note 20,1100.8,Neutral,Brazil,Portuguese,True,65,10,Amazon
18,Realme,Realme 12 Pro,598.79,Neutral,UK,English,True,66,9,BestBuy
34,Apple,iPhone SE,1373.96,Positive,Canada,English,True,65,11,Flipkart
19,Xiaomi,Mi 13 Pro,687.37,Neutral,UAE,English,True,72,10,eBay
50,Google,Pixel 6,881.87,Neutral,Canada,English,False,66,13,BestBuy
18,Xiaomi,Mi 13 Pro,657.24,Negative,USA,English,True,59,9,Amazon
32,Samsung,Galaxy S24,1317.47,Negative,USA,English,False,47,8,Amazon
30,Xiaomi,Poco X6,247.08,Negative,UK,English,True,68,11,AliExpress
35,Realme,Realme 12 Pro,586.73,Positive,Brazil,Portuguese,False,71,13,Amazon
32,Realme,Realme Narzo 70,590.03,Neutral,Australia,English,True,68,14,AliExpress
36,Realme,Realme 12 Pro,553.69,Neutral,UAE,English,False,64,11,AliExpress
29,Samsung,Galaxy A55,916.3,Positive,USA,English,True,47,9,Amazon
34,Xiaomi,Mi 13 Pro,409.98,Positive,Brazil,Portuguese,False,72,12,BestBuy
18,Realme,Realme 12 Pro,502.86,Negative,USA,English,True,46,10,BestBuy
20,Samsung,Galaxy S24,1077.74,Positive,Brazil,Portuguese,False,61,10,AliExpress
38,Motorola,Edge 50,265.72,Positive,UAE,English,True,65,11,Amazon
23,Google,Pixel 7a,773.87,Positive,Australia,English,True,66,10,BestBuy
18,Realme,Realme 12 Pro,474.2,Negative,Brazil,Portuguese,True,60,8,eBay
20,Samsung,Galaxy S24,1145.22,Positive,UK,English,False,71,12,Amazon
35,Samsung,Galaxy Note 20,483.35,Positive,Canada,English,True,64,11,BestBuy
29,Xiaomi,Redmi Note 13,404.69,Positive,Germany,German,True,69,13,eBay
18,Samsung,Galaxy A55,1179.68,Neutral,Australia,English,True,56,11,Flipkart
52,Apple,iPhone 13,912.85,Positive,Germany,German,True,71,13,BestBuy
48,Apple,iPhone 13,1063.91,Neutral,Canada,English,False,65,10,Amazon
30,Xiaomi,Mi 13 Pro,258.2,Positive,UAE,English,True,72,12,eBay
21,Google,Pixel 6,742.6,Positive,Brazil,Portuguese,False,65,10,Amazon
33,Samsung,Galaxy A55,1397.21,Neutral,Australia,English,True,65,11,Flipkart
18,Apple,iPhone SE,856.81,Positive,Brazil,Portuguese,True,59,9,BestBuy
18,OnePlus,OnePlus Nord 3,542.61,Positive,USA,English,True,68,13,AliExpress
22,Samsung,Galaxy A55,1269.2,Neutral,Germany,German,False,64,8,Flipkart
33,Realme,Realme Narzo 70,495.44,Negative,Canada,English,True,66,10,AliExpress
29,Google,Pixel 8,1013.74,Negative,Canada,English,True,56,8,Flipkart
34,Xiaomi,Redmi Note 13,518.86,Negative,Germany,German,True,54,9,AliExpress
31,Samsung,Galaxy S24,1192.53,Positive,India,Hindi,True,77,14,Flipkart
18,Samsung,Galaxy Note 20,864.96,Neutral,Brazil,Portuguese,True,60,9,Amazon
36,OnePlus,OnePlus 12,962.04,Neutral,Germany,German,False,73,12,eBay
33,Samsung,Galaxy Note 20,590.59,Neutral,India,Hindi,True,59,10,BestBuy
23,Samsung,Galaxy Note 20,690.51,Neutral,UAE,English,True,66,13,Flipkart
34,OnePlus,OnePlus Nord 3,420.29,Positive,Australia,English,True,57,10,Amazon
31,Realme,Realme 12 Pro,396.22,Negative,Australia,English,True,61,11,AliExpress
21,Google,Pixel 6,677.0,Positive,Australia,English,True,61,10,eBay
30,Apple,iPhone 14,1028.23,Neutral,UK,English,True,62,11,Flipkart
51,Samsung,Galaxy Z Flip,896.21,Neutral,USA,English,True,62,10,BestBuy
44,Realme,Realme Narzo 70,425.95,Positive,Canada,English,True,55,11,Flipkart
19,Xiaomi,Poco X6,342.11,Positive,Germany,German,False,65,12,eBay
38,Realme,Realme 12 Pro,481.16,Negative,Brazil,Portuguese,True,61,10,AliExpress
33,Motorola,Edge 50,440.74,Negative,UK,English,True,56,11,Flipkart
32,OnePlus,OnePlus 12,532.83,Positive,India,Hindi,True,60,10,AliExpress
23,Motorola,Razr 40,320.92,Neutral,USA,English,True,66,9,eBay
25,Google,Pixel 7a,585.29,Positive,Brazil,Portuguese,True,66,11,Amazon
21,Samsung,Galaxy A55,800.64,Negative,India,Hindi,True,56,7,AliExpress
35,OnePlus,OnePlus Nord 3,429.81,Positive,Canada,English,True,66,10,Flipkart
28,Samsung,Galaxy S24,1015.62,Neutral,Canada,English,True,61,12,BestBuy
24,Samsung,Galaxy Note 20,864.49,Negative,India,Hindi,True,54,9,Amazon
34,Realme,Realme Narzo 70,330.82,Positive,Australia,English,False,50,8,AliExpress
23,OnePlus,OnePlus 11R,357.79,Positive,UK,English,True,78,14,Amazon
32,Realme,Realme 12 Pro,392.08,Negative,Australia,English,True,54,12,Amazon
42,Google,Pixel 6,921.75,Negative,USA,English,False,55,11,AliExpress
39,Google,Pixel 8,876.03,Neutral,UAE,English,True,70,12,AliExpress
26,Realme,Realme Narzo 70,430.97,Positive,UK,English,True,55,10,eBay
22,OnePlus,OnePlus 12,579.19,Neutral,UAE,English,True,64,8,Flipkart
34,Motorola,Edge 50,741.93,Positive,Canada,English,False,65,11,Flipkart
23,Realme,Realme Narzo 70,452.87,Positive,India,Hindi,False,56,9,eBay
18,Realme,Realme 12 Pro,213.19,Neutral,USA,English,True,59,10,eBay
38,Realme,Realme Narzo 70,586.23,Neutral,USA,English,True,65,11,Amazon
28,Google,Pixel 8,581.48,Neutral,Brazil,Portuguese,True,56,11,Amazon
35,Motorola,Razr 40,538.03,Neutral,India,Hindi,True,59,10,BestBuy
35,Samsung,Galaxy S24,523.3,Positive,India,Hindi,False,70,13,Amazon
27,Samsung,Galaxy A55,653.22,Positive,UAE,English,False,65,11,BestBuy
34,OnePlus,OnePlus Nord 3,441.18,Positive,UK,English,True,54,8,BestBuy
40,Realme,Realme 12 Pro,355.65,Positive,India,Hindi,True,74,12,Amazon
19,Google,Pixel 7a,968.08,Neutral,UK,English,True,75,14,eBay
18,Xiaomi,Redmi Note 13,645.92,Positive,Australia,English,False,56,9,eBay
29,Realme,Realme 12 Pro,536.41,Positive,UAE,English,True,65,10,BestBuy
30,OnePlus,OnePlus 12,682.01,Positive,Australia,English,False,70,13,Amazon
22,Apple,iPhone 13,1149.26,Positive,UK,English,True,78,14,eBay
31,Samsung,Galaxy Note 20,725.82,Positive,Germany,German,True,50,8,eBay
19,Realme,Realme Narzo 70,578.12,Positive,Germany,German,False,63,11,Flipkart
30,Motorola,Razr 40,471.94,Neutral,UK,English,True,66,13,eBay
33,Motorola,Edge 50,551.53,Neutral,USA,English,False,69,10,BestBuy
29,Samsung,Galaxy S24,1114.37,Positive,Australia,English,True,62,11,BestBuy
34,OnePlus,OnePlus Nord 3,462.54,Positive,Brazil,Portuguese,True,64,11,BestBuy
22,Samsung,Galaxy A55,1368.07,Positive,Brazil,Portuguese,True,77,14,eBay
30,Google,Pixel 6,625.51,Neutral,Canada,English,True,56,11,eBay
29,Google,Pixel 6,659.79,Neutral,Canada,English,True,57,9,Flipkart
19,Motorola,Edge 50,796.22,Neutral,Australia,English,False,72,10,Amazon
24,Apple,iPhone SE,1104.35,Neutral,Australia,English,True,66,9,AliExpress
46,Xiaomi,Redmi Note 13,676.41,Neutral,Canada,English,True,63,13,Amazon
41,Realme,Realme 12 Pro,210.26,Positive,Brazil,Portuguese,True,80,14,Amazon
29,Realme,Realme 12 Pro,260.5,Positive,UAE,English,True,56,10,BestBuy
42,Samsung,Galaxy S24,1230.24,Positive,Canada,English,True,63,11,eBay
40,Samsung,Galaxy A55,1053.4,Positive,UAE,English,True,72,12,BestBuy
23,Xiaomi,Poco X6,338.25,Positive,India,Hindi,True,59,8,Amazon
29,Google,Pixel 8,1056.11,Negative,UK,English,False,52,7,eBay
37,Google,Pixel 6,654.44,Negative,Germany,German,True,56,11,eBay
43,Samsung,Galaxy Note 20,1182.9,Neutral,USA,English,False,72,10,Flipkart
41,Realme,Realme 12 Pro,553.15,Negative,Brazil,Portuguese,True,55,8,Flipkart
21,Motorola,Razr 40,385.58,Positive,USA,English,True,64,11,eBay
52,Motorola,Moto G Power,620.6,Positive,UK,English,True,81,14,Flipkart
23,OnePlus,OnePlus 12,457.1,Positive,USA,English,True,70,13,BestBuy
19,Apple,iPhone 13,1163.83,Positive,Germany,German,True,65,10,AliExpress
36,Apple,iPhone SE,1297.48,Negative,Canada,English,True,55,6,Amazon
41,Samsung,Galaxy Note 20,694.25,Neutral,USA,English,True,67,12,eBay
39,Apple,iPhone 14,944.08,Negative,Australia,English,True,60,12,BestBuy
35,Motorola,Moto G Power,634.82,Neutral,Brazil,Portuguese,True,65,11,eBay
25,Realme,Realme Narzo 70,537.78,Neutral,UK,English,True,64,8,AliExpress
32,Apple,iPhone 13,1407.11,Positive,India,Hindi,True,65,11,Amazon
26,OnePlus,OnePlus 12,992.24,Neutral,UK,English,False,60,9,Amazon
40,Realme,Realme 12 Pro,412.37,Positive,Canada,English,False,62,11,AliExpress
29,Google,Pixel 6,990.34,Positive,Australia,English,True,55,10,BestBuy
36,Google,Pixel 7a,955.53,Neutral,India,Hindi,True,56,11,AliExpress
36,Google,Pixel 8,893.37,Positive,UK,English,True,65,11,Amazon
42,Samsung,Galaxy Note 20,1244.41,Positive,USA,English,True,58,9,Flipkart
18,OnePlus,OnePlus 12,477.08,Negative,USA,English,True,46,10,Amazon
39,Samsung,Galaxy Z Flip,477.32,Positive,Germany,German,True,65,11,eBay
